,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
41,10.0,Dasatinib,nuclear,-0.776012831157,9.57048345735e-244,3836166.5,72,3.22E-241,20,21
42,0.01,Etoposide,nuclear,0.194108330266,1.678388668e-70,2232777.0,24,5.64E-68,0,1
43,0.031623,Etoposide,nuclear,0.00409470185666,0.434699610338,3705955.0,24,1,1,2
44,0.1,Etoposide,nuclear,0.685527018966,0.0,556785.5,24,0.00E+00,2,3
45,0.31623,Etoposide,nuclear,-0.123260469605,3.49686102949e-51,1791168.5,24,1.17E-48,3,4
46,1.0,Etoposide,nuclear,0.883834507621,8.21135908733e-194,414353.0,24,2.76E-191,4,5
47,3.1623,Etoposide,nuclear,0.177497766127,1.46796978396e-47,998090.5,24,4.93E-45,5,6
48,10.0,Etoposide,nuclear,-0.122366849333,3.35004186822e-31,790469.0,24,1.13E-28,6,7
49,0.01,Etoposide,nuclear,0.107553964615,2.25598586416e-179,24212235.0,48,7.58E-177,7,8
50,0.031623,Etoposide,nuclear,0.0506808815855,1.25547970161e-43,27423825.0,48,4.22E-41,8,9
51,0.1,Etoposide,nuclear,-0.0651425252142,1.56656642085e-43,18095387.5,48,5.26E-41,9,10
52,0.31623,Etoposide,nuclear,0.121455918213,3.18332862841e-132,11142731.5,48,1.07E-129,10,11
53,1.0,Etoposide,nuclear,0.564315276444,0.0,881510.5,48,0.00E+00,11,12
54,3.1623,Etoposide,nuclear,0.363748969253,6.11279099983e-192,1305530.0,48,2.05E-189,12,13
55,10.0,Etoposide,nuclear,0.121937031368,1.06656322845e-32,2679912.0,48,3.58E-30,13,14
56,0.01,Etoposide,nuclear,-0.170521253791,0.0,220410851.0,72,0.00E+00,14,15
57,0.031623,Etoposide,nuclear,1.46755067063,0.0,34623380.5,72,0.00E+00,15,16
58,0.1,Etoposide,nuclear,-0.0632888011996,8.6823659739e-63,155176802.5,72,2.92E-60,16,17
59,0.31623,Etoposide,nuclear,0.204706220583,2.41979969531e-118,62022125.0,72,8.13E-116,17,18
60,1.0,Etoposide,nuclear,1.48963388127,2.68471441014e-296,5247782.0,72,9.02E-294,18,19
61,3.1623,Etoposide,nuclear,1.85981334755,5.68952512275e-288,1352694.5,72,1.91E-285,19,20
62,10.0,Etoposide,nuclear,-0.77894822924,0.0,22436559.0,72,0.00E+00,20,21
63,0.001,Neratinib,nuclear,0.295230692987,4.14977302482e-100,2227120.0,24,1.39E-97,0,1
64,0.0032,Neratinib,nuclear,-0.0791312872963,1.15543588089e-15,3435901.5,24,3.88E-13,1,2
65,0.01,Neratinib,nuclear,0.737120244151,0.0,504280.5,24,0.00E+00,2,3
66,0.031623,Neratinib,nuclear,0.223626112439,1.02124003421e-50,1549581.0,24,3.43E-48,3,4
67,0.1,Neratinib,nuclear,-0.0273736237044,0.00657375903774,2362580.5,24,1,4,5
68,0.31623,Neratinib,nuclear,0.702050582872,3.1102071922e-297,520809.5,24,1.05E-294,5,6
69,1.0,Neratinib,nuclear,0.261269966209,8.2787656382e-69,1270123.5,24,2.78E-66,6,7
70,0.001,Neratinib,nuclear,0.212261131229,0.0,16012427.5,48,0.00E+00,7,8
71,0.0032,Neratinib,nuclear,-0.0702922813493,2.81856748786e-122,34315074.0,48,9.47E-120,8,9
72,0.01,Neratinib,nuclear,0.0132356875819,7.70990394188e-08,26105617.5,48,2.59E-05,9,10
73,0.031623,Neratinib,nuclear,0.201545480344,5.9179658554e-274,10995599.5,48,1.99E-271,10,11
74,0.1,Neratinib,nuclear,-0.00695541863275,0.227423332906,12814799.0,48,1,11,12
75,0.31623,Neratinib,nuclear,0.720877525669,0.0,1473827.5,48,0.00E+00,12,13
76,1.0,Neratinib,nuclear,0.597294321527,0.0,840576.0,48,0.00E+00,13,14
77,0.001,Neratinib,nuclear,0.527085542534,0.0,187442242.5,72,0.00E+00,14,15
78,0.0032,Neratinib,nuclear,0.177813049558,2.83112963425e-182,318484447.5,72,9.51E-180,15,16
79,0.01,Neratinib,nuclear,1.04698272118,0.0,76341307.5,72,0.00E+00,16,17
80,0.031623,Neratinib,nuclear,0.302743386403,0.0,135075427.5,72,0.00E+00,17,18
81,0.1,Neratinib,nuclear,0.539923869769,0.0,48445823.0,72,0.00E+00,18,19
82,0.31623,Neratinib,nuclear,0.887760991951,0.0,9867179.5,72,0.00E+00,19,20
83,1.0,Neratinib,nuclear,1.11920565034,4.51457394047e-117,5465015.0,72,1.52E-114,20,21
84,0.0001,Paclitaxel,nuclear,0.444194822079,4.55659281555e-277,1182859.0,24,1.53E-274,0,1
85,0.00032,Paclitaxel,nuclear,-0.15112900245,4.40445229657e-80,2022434.5,24,1.48E-77,1,2
86,0.001,Paclitaxel,nuclear,-0.0864926646452,3.84817280393e-28,2198759.5,24,1.29E-25,2,3
87,0.0031623,Paclitaxel,nuclear,0.0931721773969,1.43797146097e-14,1992043.5,24,4.83E-12,3,4
88,0.01,Paclitaxel,nuclear,0.366411993336,1.42301036317e-63,806307.5,24,4.78E-61,4,5
89,0.031623,Paclitaxel,nuclear,-0.727032997971,0.0,668316.0,24,0.00E+00,5,6
90,0.1,Paclitaxel,nuclear,-0.132584483016,1.21133041677e-07,495174.5,24,4.07E-05,6,7
91,0.0001,Paclitaxel,nuclear,-0.00181222466138,0.379369541025,30481164.5,48,1,7,8
92,0.00032,Paclitaxel,nuclear,-0.0618046155018,9.79538645473e-89,27253686.5,48,3.29E-86,8,9
93,0.001,Paclitaxel,nuclear,-0.0197586170972,1.43505532765e-07,21384932.5,48,4.82E-05,9,10
94,0.0031623,Paclitaxel,nuclear,0.445941553133,0.0,2549664.0,48,0.00E+00,10,11
95,0.01,Paclitaxel,nuclear,0.63640556696,9.95200816889e-229,613410.5,48,3.34E-226,11,12
96,0.031623,Paclitaxel,nuclear,0.3629826731,5.3496329122e-38,596572.0,48,1.80E-35,12,13
97,0.1,Paclitaxel,nuclear,0.372729969439,2.05150309192e-25,314170.5,48,6.89E-23,13,14
98,0.0001,Paclitaxel,nuclear,0.291258882465,0.0,237212187.0,72,0.00E+00,14,15
99,0.00032,Paclitaxel,nuclear,0.0667589413721,2.87453380141e-36,331519199.5,72,9.66E-34,15,16
100,0.001,Paclitaxel,nuclear,0.477063638334,0.0,88086288.0,72,0.00E+00,16,17
101,0.0031623,Paclitaxel,nuclear,1.86605471691,6.82935023721e-176,2626484.5,72,2.29E-173,17,18
102,0.01,Paclitaxel,nuclear,-0.600830007706,6.37973751226e-64,8708971.5,72,2.14E-61,18,19
103,0.031623,Paclitaxel,nuclear,-0.779614316899,3.0808322381e-305,6481859.5,72,1.04E-302,19,20
104,0.1,Paclitaxel,nuclear,-0.783979714774,0.0,1915475.5,72,0.00E+00,20,21
105,0.01,Palbociclib,nuclear,-0.0315738939415,1.9855022051e-10,2653185.0,24,6.67E-08,0,1
106,0.031623,Palbociclib,nuclear,0.0608577559708,1.39627189119e-12,3068512.0,24,4.69E-10,1,2
107,0.1,Palbociclib,nuclear,0.0768765197559,1.42282759144e-11,2202507.0,24,4.78E-09,2,3
108,0.31623,Palbociclib,nuclear,-0.02178620259,3.45867138398e-05,2537536.5,24,1.16E-02,3,4
109,1.0,Palbociclib,nuclear,-0.0775484517284,5.07919058843e-24,1405293.0,24,1.71E-21,4,5
110,3.1623,Palbociclib,nuclear,0.292644849179,9.8391417662e-115,1166473.0,24,3.31E-112,5,6
111,10.0,Palbociclib,nuclear,0.0548092006141,8.18046400882e-08,2365371.5,24,2.75E-05,6,7
112,0.01,Palbociclib,nuclear,-0.0160525228502,1.75628636981e-10,35194683.5,48,5.90E-08,7,8
113,0.031623,Palbociclib,nuclear,0.153770303962,0.0,21591891.5,48,0.00E+00,8,9
114,0.1,Palbociclib,nuclear,0.0862360489718,6.68204297016e-101,22042436.5,48,2.25E-98,9,10
115,0.31623,Palbociclib,nuclear,0.0172017087041,0.080218714032,29324764.0,48,1,10,11
116,1.0,Palbociclib,nuclear,0.0829715180662,8.71258079796e-57,12256855.5,48,2.93E-54,11,12
117,3.1623,Palbociclib,nuclear,0.352786147459,0.0,3933830.5,48,0.00E+00,12,13
118,10.0,Palbociclib,nuclear,0.341419757277,0.0,3388464.5,48,0.00E+00,13,14
119,0.01,Palbociclib,nuclear,-0.241978777231,0.0,179904296.0,72,0.00E+00,14,15
120,0.031623,Palbociclib,nuclear,0.159065654685,6.43646583392e-152,313941323.5,72,2.16E-149,15,16
121,0.1,Palbociclib,nuclear,0.566798667342,0.0,118045695.0,72,0.00E+00,16,17
122,0.31623,Palbociclib,nuclear,0.0290305686213,0.0015604993824,202235169.5,72,5.24E-01,17,18
123,1.0,Palbociclib,nuclear,0.988857844642,0.0,33857431.5,72,0.00E+00,18,19
124,3.1623,Palbociclib,nuclear,0.531712928764,0.0,44047938.0,72,0.00E+00,19,20
125,10.0,Palbociclib,nuclear,0.289562827902,1.47756064358e-162,40700891.0,72,4.96E-160,20,21
126,0.0003,Trametinib,nuclear,-0.1195187033,4.17674968822e-40,2344288.5,24,1.40E-37,0,1
127,0.001,Trametinib,nuclear,0.0151548519533,0.274756796051,3068772.5,24,1,1,2
128,0.0031623,Trametinib,nuclear,0.585108658225,6.13779676573e-230,1194030.0,24,2.06E-227,2,3
129,0.01,Trametinib,nuclear,1.20124890317,0.0,240736.0,24,0.00E+00,3,4
130,0.031623,Trametinib,nuclear,0.239654147497,1.41784685845e-104,1544229.5,24,4.76E-102,4,5
131,0.1,Trametinib,nuclear,0.327633820271,3.78236494571e-154,1025374.0,24,1.27E-151,5,6
132,0.31623,Trametinib,nuclear,0.723409503067,0.0,558251.0,24,0.00E+00,6,7
133,0.0003,Trametinib,nuclear,-0.106046073499,2.05520156723e-181,23640329.0,48,6.91E-179,7,8
134,0.001,Trametinib,nuclear,-0.0708660587488,4.29185020042e-48,21375012.0,48,1.44E-45,8,9
135,0.0031623,Trametinib,nuclear,0.263070066739,5.16556825502e-211,9901404.5,48,1.74E-208,9,10
136,0.01,Trametinib,nuclear,0.513977377981,0.0,2931611.0,48,0.00E+00,10,11
137,0.031623,Trametinib,nuclear,0.33500627772,8.50938308809e-239,2974007.0,48,2.86E-236,11,12
138,0.1,Trametinib,nuclear,0.683895541492,0.0,1031399.5,48,0.00E+00,12,13
139,0.31623,Trametinib,nuclear,0.969974901217,0.0,348274.5,48,0.00E+00,13,14
140,0.0003,Trametinib,nuclear,0.899082054402,0.0,99607814.0,72,0.00E+00,14,15
141,0.001,Trametinib,nuclear,0.576937014616,0.0,132016062.0,72,0.00E+00,15,16
142,0.0031623,Trametinib,nuclear,1.77427216345,0.0,9578229.5,72,0.00E+00,16,17
143,0.01,Trametinib,nuclear,0.800595117632,0.0,15921467.0,72,0.00E+00,17,18
144,0.031623,Trametinib,nuclear,-0.739363431079,0.0,26825682.5,72,0.00E+00,18,19
145,0.1,Trametinib,nuclear,1.8299660467,0.0,3193272.0,72,0.00E+00,19,20
146,0.31623,Trametinib,nuclear,0.800431460126,1.5608031726e-272,13659325.5,72,5.24E-270,20,21
147,0.01,Vorinostat,nuclear,-0.238069032718,3.72094266626e-186,1309071.5,24,1.25E-183,0,1
148,0.031623,Vorinostat,nuclear,-0.0549319415472,8.72881014377e-10,3004092.5,24,2.93E-07,1,2
149,0.1,Vorinostat,nuclear,0.0286541995407,0.00160739856852,2740109.5,24,5.40E-01,2,3
150,0.31623,Vorinostat,nuclear,-0.240891746874,2.06546413284e-158,1016400.0,24,6.94E-156,3,4
151,1.0,Vorinostat,nuclear,-0.0472150558803,2.41610066514e-18,2284169.5,24,8.12E-16,4,5
152,3.1623,Vorinostat,nuclear,0.240757834968,5.35761962226e-73,1492307.0,24,1.80E-70,5,6
153,10.0,Vorinostat,nuclear,0.356000107163,5.7832098878e-96,904457.5,24,1.94E-93,6,7
154,0.01,Vorinostat,nuclear,-0.0495376755105,1.32463451555e-69,29169126.0,48,4.45E-67,7,8
155,0.031623,Vorinostat,nuclear,0.00361001177283,0.137486081598,36365250.5,48,1,8,9
156,0.1,Vorinostat,nuclear,0.0079255758535,0.00299229028577,32120181.0,48,1,9,10
157,0.31623,Vorinostat,nuclear,-0.0349020436196,1.08099891554e-23,22388262.0,48,3.63E-21,10,11
158,1.0,Vorinostat,nuclear,0.138710410089,4.3617359923e-128,10476019.0,48,1.47E-125,11,12
159,3.1623,Vorinostat,nuclear,0.183574561848,1.61912366659e-126,4240349.0,48,5.44E-124,12,13
160,10.0,Vorinostat,nuclear,0.464596499528,1.47926291607e-263,809426.5,48,4.97E-261,13,14
161,0.01,Vorinostat,nuclear,0.195127224054,3.24139337625e-282,254834481.5,72,1.09E-279,14,15
162,0.031623,Vorinostat,nuclear,-0.124393938198,1.66832595879e-194,282757288.0,72,5.61E-192,15,16
163,0.1,Vorinostat,nuclear,-0.220002211523,0.0,180430490.5,72,0.00E+00,16,17
164,0.31623,Vorinostat,nuclear,-0.112215307695,9.93140286359e-135,181445196.0,72,3.34E-132,17,18
165,1.0,Vorinostat,nuclear,0.0334035520193,0.00582458724288,81434749.0,72,1,18,19
166,3.1623,Vorinostat,nuclear,1.5081047115,1.69063470717e-290,3743544.5,72,5.68E-288,19,20
167,10.0,Vorinostat,nuclear,-0.781301609232,0.0,25075666.5,72,0.00E+00,20,21
