,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
103,0.031623,Paclitaxel,nuclear,-3.45960112857,0.0,5725593.0,72h,0.0,103,104
104,0.1,Paclitaxel,nuclear,-3.85872901901,0.0,2571033.0,72h,0.0,104,105
105,0.01,Palbociclib,nuclear,0.0191513195981,0.267898293389,2968994.0,24h,1.0,105,106
106,0.031623,Palbociclib,nuclear,0.177204431371,8.42233889078e-18,2974830.0,24h,2.8299058673e-15,106,107
107,0.1,Palbociclib,nuclear,0.10343097888,9.19619175741e-09,2254701.0,24h,3.08992043049e-06,107,108
108,0.31623,Palbociclib,nuclear,-0.0250996500505,0.289032955309,2719561.0,24h,1.0,108,109
109,1.0,Palbociclib,nuclear,-0.0757646679084,0.00464608466864,1718242.5,24h,1.0,109,110
110,3.1623,Palbociclib,nuclear,0.0919687362095,0.000533025611599,2085517.5,24h,0.179096605497,110,111
111,10.0,Palbociclib,nuclear,0.26330359283,4.2625723115e-32,2028163.0,24h,1.43222429666e-29,111,112
112,0.01,Palbociclib,nuclear,0.0142661648583,0.00239254583937,36454505.0,48h,0.80389540203,112,113
113,0.031623,Palbociclib,nuclear,0.114013249102,1.02772654227e-30,31071093.0,48h,3.45316118202e-28,113,114
114,0.1,Palbociclib,nuclear,-0.0163062311193,6.31859229285e-05,27474353.0,48h,0.021230470104,114,115
115,0.31623,Palbociclib,nuclear,-0.340398121379,5.09484335351e-238,19298837.0,48h,1.71186736678e-235,115,116
116,1.0,Palbociclib,nuclear,0.208287456362,2.42621614465e-51,12436365.0,48h,8.15208624604e-49,116,117
117,3.1623,Palbociclib,nuclear,0.494822157667,5.24285697814e-215,5671473.0,48h,1.76159994466e-212,117,118
118,10.0,Palbociclib,nuclear,0.614294256075,5.5278163144e-227,5230693.5,48h,1.85734628164e-224,118,119
119,0.01,Palbociclib,nuclear,-0.29958287827,0.0,194260227.0,72h,0.0,119,120
120,0.031623,Palbociclib,nuclear,0.141086231849,5.62491434055e-216,303701071.5,72h,1.88997121843e-213,120,121
121,0.1,Palbociclib,nuclear,0.0435462814406,1.04046574691e-16,226814413.5,72h,3.49596490962e-14,121,122
122,0.31623,Palbociclib,nuclear,0.193219991445,4.4334225828e-192,164254887.0,72h,1.48962998782e-189,122,123
123,1.0,Palbociclib,nuclear,0.31331162792,0.0,97618072.0,72h,0.0,123,124
124,3.1623,Palbociclib,nuclear,0.737540458771,0.0,35925914.0,72h,0.0,124,125
125,10.0,Palbociclib,nuclear,0.157783627178,2.91719781148e-23,53427210.0,72h,9.80178464659e-21,125,126
126,0.0003,Trametinib,nuclear,-0.435015480477,7.07633653329e-82,2006040.5,24h,2.37764907519e-79,126,127
127,0.001,Trametinib,nuclear,-0.326503170067,5.108493648e-52,2238572.5,24h,1.71645386573e-49,127,128
128,0.0031623,Trametinib,nuclear,-0.127071565359,6.04718417141e-09,2689153.0,24h,2.03185388159e-06,128,129
129,0.01,Trametinib,nuclear,-0.55906192884,2.3036216698e-92,1542037.0,24h,7.74016881052e-90,129,130
130,0.031623,Trametinib,nuclear,-0.931334056683,1.92241822949e-251,906945.0,24h,6.45932525109e-249,130,131
131,0.1,Trametinib,nuclear,-0.512208467106,1.39673661499e-83,1364224.0,24h,4.69303502638e-81,131,132
132,0.31623,Trametinib,nuclear,-0.538131274619,1.51250835097e-100,1651727.5,24h,5.08202805928e-98,132,133
133,0.0003,Trametinib,nuclear,-0.731887014451,0.0,13339827.5,48h,0.0,133,134
134,0.001,Trametinib,nuclear,-0.670393001781,0.0,11761731.0,48h,0.0,134,135
135,0.0031623,Trametinib,nuclear,-0.407255571727,4.07877162117e-86,12532713.0,48h,1.37046726471e-83,135,136
136,0.01,Trametinib,nuclear,0.479172314772,2.17845929344e-40,7255738.5,48h,7.31962322596e-38,136,137
137,0.031623,Trametinib,nuclear,-0.128647847563,4.54789396836e-16,6837963.5,48h,1.52809237337e-13,137,138
138,0.1,Trametinib,nuclear,-0.0265206147228,0.00199230440541,9111995.0,48h,0.669414280218,138,139
139,0.31623,Trametinib,nuclear,-0.190621121257,1.33987368694e-21,6386959.0,48h,4.50197558813e-19,139,140
140,0.0003,Trametinib,nuclear,0.0581360380262,1.36439969267e-40,258089574.5,72h,4.58438296737e-38,140,141
141,0.001,Trametinib,nuclear,-0.109130789662,1.40755025855e-50,200561749.0,72h,4.72936886872e-48,141,142
142,0.0031623,Trametinib,nuclear,0.764309829783,0.0,23234129.5,72h,0.0,142,143
143,0.01,Trametinib,nuclear,0.969813792611,0.0,16363275.5,72h,0.0,143,144
144,0.031623,Trametinib,nuclear,-3.45085570706,0.0,20586503.5,72h,0.0,144,145
145,0.1,Trametinib,nuclear,1.05622492145,0.0,7332011.0,72h,0.0,145,146
146,0.31623,Trametinib,nuclear,1.05598201578,4.04244119104e-297,12822662.5,72h,1.35826024019e-294,146,147
147,0.01,Vorinostat,nuclear,-0.318275412951,7.20289305459e-46,2128308.5,24h,2.42017206634e-43,147,148
148,0.031623,Vorinostat,nuclear,0.0427530500063,1.45658931825e-05,3114434.0,24h,0.0048941401093,148,149
149,0.1,Vorinostat,nuclear,0.0493867856016,0.0237885743577,2793104.5,24h,1.0,149,150
150,0.31623,Vorinostat,nuclear,-0.519629144429,4.46205409668e-91,1332239.0,24h,1.49925017648e-88,150,151
151,1.0,Vorinostat,nuclear,-0.707054833488,9.45017914586e-150,1360949.5,24h,3.17526019301e-147,151,152
152,3.1623,Vorinostat,nuclear,-0.414717539741,4.80605060906e-79,1455502.5,24h,1.61483300464e-76,152,153
153,10.0,Vorinostat,nuclear,-0.474618739563,7.65198890897e-62,1077393.0,24h,2.57106827341e-59,153,154
154,0.01,Vorinostat,nuclear,-0.251615839288,5.72267943036e-126,26967628.5,48h,1.9228202886e-123,154,155
155,0.031623,Vorinostat,nuclear,-0.338118136411,5.60812980542e-214,25509974.5,48h,1.88433161462e-211,155,156
156,0.1,Vorinostat,nuclear,-0.121334396015,3.40063523767e-28,29346167.5,48h,1.14261343986e-25,156,157
157,0.31623,Vorinostat,nuclear,-0.188825203069,9.6436524111e-53,20862966.5,48h,3.24026721013e-50,157,158
158,1.0,Vorinostat,nuclear,-0.00715629150763,0.0242515894253,15382706.5,48h,1.0,158,159
159,3.1623,Vorinostat,nuclear,-0.59501487748,5.55180604545e-153,3869490.0,48h,1.86540683127e-150,159,160
160,10.0,Vorinostat,nuclear,0.0155861462219,0.139178260653,4851059.5,48h,1.0,160,161
161,0.01,Vorinostat,nuclear,0.205174783118,0.0,250797717.5,72h,0.0,161,162
162,0.031623,Vorinostat,nuclear,0.166210383285,4.50753726108e-255,274414847.5,72h,1.51453251972e-252,162,163
163,0.1,Vorinostat,nuclear,0.273987474006,0.0,194659877.0,72h,0.0,163,164
164,0.31623,Vorinostat,nuclear,-0.0356174648325,0.230625962967,216701463.0,72h,1.0,164,165
165,1.0,Vorinostat,nuclear,0.582647242336,0.0,35544772.5,72h,0.0,165,166
166,3.1623,Vorinostat,nuclear,0.588697504741,2.74695525205e-124,8795402.5,72h,9.22976964689e-122,166,167
167,10.0,Vorinostat,nuclear,-3.52816241471,0.0,23464869.5,72h,0.0,167,168
